x_length,y_length,grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,time2
30000,12000,50,18,32,1,2.5,7.54
23200,18000,80,27,28,0,3.2,3.67
30000,12000,50,32,14,0,1.4,12.18
30000,12000,20,28,14,1,1.261904761904762,113.47
7200,24000,50,39,18,0,2.6666666666666665,4.84
7200,24000,50,40,16,0,2.0,4.94
10000,10000,20,15,14,0,2.1739130434782608,94.88
46000,14400,20,56,28,0,2.090909090909091,123.11
10000,10000,20,36,18,0,2.0769230769230766,34.21
46000,14400,80,45,14,0,1.6,4.6
23200,18000,50,21,24,1,3.3,8.46
10000,10000,50,10,14,0,1.4285714285714286,10.4
30000,12000,20,20,30,1,2.583333333333333,93.44
7200,24000,50,23,24,1,1.2,4.17
46000,14400,50,52,24,1,4.0,6.77
23200,18000,50,11,16,1,1.9090909090909087,19.04
10000,10000,100,16,16,1,1.0,0.9
23200,18000,80,32,30,0,1.2857142857142858,3.23
10000,10000,50,37,36,0,1.0,3.26
10000,10000,20,18,24,0,1.35,55.7
46000,14400,80,52,34,1,2.2,1.99
7200,24000,20,22,20,0,2.142857142857143,86.09
23200,18000,100,30,14,0,1.375,2.5
7200,24000,50,42,18,1,1.25,3.05
46000,14400,80,28,22,1,2.5,3.3
30000,12000,50,30,26,1,1.25,5.93
46000,14400,100,40,14,0,4.6,2.87
46000,14400,100,60,28,0,1.4,1.64
23200,18000,100,17,20,0,1.4444444444444444,2.88
46000,14400,20,60,16,1,1.3055555555555556,91.39
7200,24000,50,20,24,0,4.0,6.94
10000,10000,20,58,24,0,2.5,21.33
23200,18000,20,34,36,1,1.2307692307692308,63.61
46000,14400,100,45,30,0,1.6,1.97
7200,24000,20,15,24,1,3.0,62.8
7200,24000,20,30,28,0,1.1428571428571428,56.55
23200,18000,80,45,32,0,1.1666666666666667,2.55
10000,10000,50,24,16,0,1.5,4.74
10000,10000,50,30,20,0,1.0,3.66
46000,14400,80,27,34,0,4.2,5.68
7200,24000,100,22,24,1,1.2,1.62
7200,24000,20,48,26,0,2.727272727272727,38.73
7200,24000,50,48,16,0,1.7142857142857142,4.35
10000,10000,20,20,30,1,1.5625,27.74
30000,12000,50,54,36,1,1.8333333333333333,3.91
10000,10000,20,18,36,0,2.0769230769230766,50.93
7200,24000,20,33,32,0,2.6666666666666665,51.24
30000,12000,50,27,16,0,1.9230769230769231,12.53
10000,10000,20,36,18,0,1.1111111111111112,35.58
30000,12000,100,14,20,1,1.875,2.08
30000,12000,50,51,14,1,4.0,5.59
7200,24000,20,13,36,0,1.7391304347826086,121.47
30000,12000,50,36,34,0,2.833333333333333,8.07
7200,24000,20,44,30,0,4.0,40.71
10000,10000,20,24,32,0,1.3333333333333333,39.86
7200,24000,20,28,30,0,2.571428571428572,59.78
23200,18000,80,30,26,1,1.125,2.26
30000,12000,100,50,22,0,1.2,1.31
7200,24000,20,53,16,1,1.0,29.6
7200,24000,20,36,28,0,1.1578947368421053,48.36
7200,24000,20,48,30,1,2.0,22.6
30000,12000,20,57,14,0,1.1290322580645162,99.67
10000,10000,20,46,20,1,1.75,16.81
10000,10000,50,27,16,1,3.2,3.06
46000,14400,80,34,18,0,1.5,4.79
10000,10000,100,19,16,0,1.2,1.08
7200,24000,80,56,14,1,1.2,2.28
30000,12000,80,28,30,1,2.4,2.24
46000,14400,50,24,24,0,3.1666666666666665,19.35
10000,10000,20,51,26,0,1.1666666666666667,23.58
23200,18000,80,24,20,1,4.8,2.82
7200,24000,50,34,30,0,2.4,4.79
46000,14400,80,25,20,1,4.0,3.75
10000,10000,20,49,32,1,2.125,14.41
46000,14400,80,33,20,1,2.375,3.08
46000,14400,80,16,28,1,1.4166666666666667,4.45
46000,14400,100,54,18,0,1.0,1.98
7200,24000,50,21,36,1,1.25,3.58
10000,10000,50,52,30,1,1.0,1.71
10000,10000,20,51,28,0,1.2727272727272727,23.13
23200,18000,20,22,28,1,1.025,104.06
30000,12000,80,22,18,0,3.333333333333333,4.01
10000,10000,50,35,34,1,1.0,1.95
30000,12000,80,12,30,0,4.166666666666667,5.58
30000,12000,50,44,18,1,1.0,5.55
10000,10000,20,55,22,0,2.4444444444444446,22.37
7200,24000,100,10,14,0,1.75,2.56
30000,12000,50,39,18,0,1.1538461538461535,8.84
46000,14400,50,47,26,1,1.7272727272727273,7.16
23200,18000,50,57,20,1,1.6666666666666667,5.17
7200,24000,20,32,36,0,1.375,57.72
23200,18000,20,29,36,0,1.032258064516129,155.38
23200,18000,50,15,28,1,1.3529411764705883,10.68
7200,24000,20,49,16,0,1.1904761904761905,48.34
10000,10000,50,28,34,1,1.4,2.23
46000,14400,50,28,18,0,2.9230769230769242,19.03
10000,10000,80,12,24,0,2.0,1.97
10000,10000,20,16,18,1,3.6666666666666665,44.2
30000,12000,80,52,16,1,2.2,1.98
23200,18000,80,56,18,0,2.4,2.38
46000,14400,20,54,32,0,1.9090909090909087,121.19
10000,10000,20,57,36,0,3.0,22.04
23200,18000,20,14,36,0,1.1428571428571428,278.12
30000,12000,20,60,14,1,3.647058823529412,57.24
23200,18000,50,49,36,0,3.2,7.35
30000,12000,50,60,30,0,2.0,5.94
46000,14400,20,60,16,1,1.9,89.81
23200,18000,100,24,26,1,1.5,1.49
46000,14400,20,57,18,1,2.3076923076923075,82.49
23200,18000,80,24,22,1,1.2,2.71
10000,10000,20,42,22,1,5.0,17.7
10000,10000,20,21,28,0,3.1818181818181817,46.46
7200,24000,20,26,30,1,2.4,35.44
10000,10000,20,12,14,1,4.882352941176472,71.28
23200,18000,50,42,32,0,1.75,8.52
46000,14400,20,26,36,0,1.9333333333333331,234.92
7200,24000,50,24,24,1,1.2,3.95
30000,12000,20,33,26,0,4.533333333333333,114.52
30000,12000,20,50,14,1,4.411764705882354,67.63
7200,24000,20,24,18,1,3.75,49.27
23200,18000,50,55,20,1,2.25,5.22
46000,14400,80,59,26,1,1.5,2.32
23200,18000,80,48,28,0,1.8,2.34
46000,14400,80,51,26,0,1.8333333333333333,3.51
30000,12000,80,32,14,0,1.4444444444444444,3.62
46000,14400,80,41,28,0,2.333333333333333,3.93
7200,24000,50,45,16,0,2.6666666666666665,4.41
46000,14400,100,11,20,1,1.4285714285714286,3.77
23200,18000,80,22,18,1,4.333333333333333,3.07
7200,24000,20,40,24,1,4.5,27.22
23200,18000,80,20,36,1,1.0,2.63
23200,18000,50,55,36,1,1.25,4.5
46000,14400,80,50,14,1,2.8571428571428568,3.07
7200,24000,50,59,18,0,1.0,3.47
10000,10000,50,60,14,1,1.6,2.21
30000,12000,50,54,28,1,1.25,4.36
46000,14400,20,47,36,0,2.4,132.18
7200,24000,80,15,16,0,3.0,3.18
23200,18000,20,44,16,1,3.6,77.68
10000,10000,20,58,28,1,2.125,12.79
46000,14400,50,19,20,1,3.066666666666667,15.13
10000,10000,20,14,30,0,1.0869565217391304,67.18
10000,10000,20,39,14,0,3.4545454545454546,39.62
7200,24000,80,36,14,0,2.0,2.01
23200,18000,100,18,20,0,2.142857142857143,2.91
10000,10000,20,11,32,0,1.4090909090909092,83.59
10000,10000,20,50,20,0,2.5,24.81
30000,12000,80,40,24,0,1.5,2.49
7200,24000,20,50,28,0,4.5,37.78
10000,10000,20,38,36,0,2.5,27.47
30000,12000,20,23,20,0,2.1666666666666665,176.49
30000,12000,20,16,28,1,1.4324324324324325,119.86
46000,14400,20,40,28,0,2.28,173.4
10000,10000,50,16,36,0,1.8333333333333333,5.18
46000,14400,20,23,30,1,1.0416666666666667,156.24
7200,24000,20,15,32,0,1.44,106.45
10000,10000,20,11,14,1,3.227272727272727,77.04
30000,12000,80,27,22,1,3.4,2.31
46000,14400,20,52,30,0,3.2222222222222223,136.96
46000,14400,80,35,18,0,1.0833333333333333,4.65
23200,18000,20,50,30,1,4.833333333333333,48.55
46000,14400,80,19,24,0,2.555555555555556,6.5
30000,12000,80,15,36,0,1.0,4.62
46000,14400,100,21,20,0,1.0833333333333333,3.67
7200,24000,50,23,24,0,4.8,6.76
10000,10000,20,25,18,0,1.35,47.38
30000,12000,50,21,16,0,3.363636363636364,15.88
10000,10000,20,18,32,0,1.0,52.7
46000,14400,100,46,14,0,1.0,2.63
30000,12000,20,42,34,1,4.818181818181818,47.0
23200,18000,50,38,30,0,4.0,9.08
23200,18000,100,23,22,1,1.25,1.59
46000,14400,80,21,36,1,1.875,3.43
30000,12000,80,30,24,1,2.0,2.03
30000,12000,20,16,22,0,1.8378378378378384,240.8
23200,18000,50,56,24,1,2.2857142857142856,4.59
10000,10000,20,30,24,0,1.25,36.07
10000,10000,50,34,24,0,1.6,3.17
30000,12000,100,35,28,1,1.0,1.22
7200,24000,50,22,26,1,1.4444444444444444,4.14
23200,18000,100,10,36,1,2.142857142857143,2.32
23200,18000,80,37,34,1,1.1666666666666667,1.74
7200,24000,20,25,30,1,1.0,36.75
7200,24000,20,15,34,0,1.5652173913043481,118.23
30000,12000,100,33,14,0,2.6,2.03
46000,14400,100,51,16,0,2.1666666666666665,2.48
23200,18000,100,18,22,1,1.5,1.9
46000,14400,50,15,32,0,1.4736842105263157,27.38
30000,12000,20,15,26,1,1.425,131.88
46000,14400,80,38,20,1,1.6666666666666667,2.88
46000,14400,50,39,22,1,1.7692307692307692,8.17
10000,10000,20,56,20,1,1.0714285714285714,15.27
10000,10000,20,30,28,1,4.125,20.83
23200,18000,20,52,16,1,1.5714285714285714,68.65
30000,12000,50,16,36,0,4.714285714285714,15.38
23200,18000,100,60,18,0,1.4,1.37
46000,14400,20,54,14,1,3.4,113.06
7200,24000,20,40,22,0,2.769230769230769,45.97
46000,14400,80,45,34,0,2.4,3.29
23200,18000,20,59,30,1,2.533333333333333,42.26
23200,18000,20,57,28,0,5.0,76.7
7200,24000,20,54,30,0,2.1818181818181817,33.97
7200,24000,50,18,28,1,3.333333333333333,4.48
46000,14400,100,26,32,0,2.8,3.1
7200,24000,20,14,18,0,1.5454545454545454,142.89
30000,12000,20,45,20,1,1.7083333333333333,54.47
46000,14400,50,16,24,0,2.1111111111111107,27.42
7200,24000,80,22,30,1,1.6,2.33
46000,14400,50,12,24,0,2.833333333333333,35.21
7200,24000,50,22,20,0,1.4,6.67
46000,14400,50,42,18,0,1.9230769230769231,13.51
7200,24000,20,45,18,1,3.0769230769230766,28.92
10000,10000,50,54,14,0,1.8,3.13
46000,14400,100,21,18,0,4.166666666666667,3.9
7200,24000,20,10,36,0,3.0,154.38
30000,12000,20,15,20,1,1.875,155.42
46000,14400,100,57,32,0,1.0,2.5
23200,18000,20,57,16,1,3.388888888888889,60.87
23200,18000,20,37,34,0,1.4166666666666667,106.64
23200,18000,50,48,22,0,2.375,7.84
7200,24000,50,16,32,1,2.571428571428572,4.7
10000,10000,80,12,24,1,2.0,1.35
30000,12000,80,32,14,1,1.1,2.75
23200,18000,80,11,18,1,2.1666666666666665,4.77
10000,10000,20,23,22,0,4.5,46.52
7200,24000,50,26,28,0,1.1111111111111112,5.74
10000,10000,50,23,24,1,1.0,3.0
7200,24000,20,23,36,1,3.0769230769230766,36.36
10000,10000,20,22,14,0,1.5909090909090908,67.26
7200,24000,20,53,22,0,2.9090909090909087,37.62
7200,24000,20,15,32,1,4.0,56.39
46000,14400,20,41,16,1,1.2444444444444445,129.06
23200,18000,80,12,34,1,4.0,3.55
23200,18000,100,37,30,1,1.0,1.23
46000,14400,100,29,28,0,3.0,2.78
10000,10000,50,11,36,1,3.6,3.78
23200,18000,100,48,20,1,1.1666666666666667,1.21
7200,24000,50,37,26,0,1.8333333333333333,4.64
23200,18000,20,12,26,1,2.8235294117647056,192.77
46000,14400,80,35,16,1,4.666666666666667,3.65
7200,24000,20,20,24,1,4.0,48.54
30000,12000,50,60,28,0,1.25,6.81
30000,12000,20,37,20,0,4.6875,111.6
23200,18000,50,42,34,0,2.2857142857142856,7.76
10000,10000,80,25,16,0,1.4,1.54
7200,24000,50,20,36,0,2.6666666666666665,6.63
10000,10000,20,54,26,1,2.1111111111111107,13.65
23200,18000,20,56,22,1,2.05,51.24
23200,18000,80,20,18,1,1.1666666666666667,3.4
23200,18000,100,33,24,1,2.0,1.26
46000,14400,50,53,36,1,5.0,10.92
23200,18000,80,24,36,1,1.125,2.21
30000,12000,50,21,20,1,1.3125,8.42
46000,14400,20,28,32,1,2.84,126.14
30000,12000,20,45,22,0,1.2222222222222223,88.13
10000,10000,20,14,20,1,1.4,46.11
46000,14400,50,39,28,1,4.571428571428571,8.51
7200,24000,20,55,24,1,1.0,21.97
30000,12000,80,60,20,0,1.8,2.0
46000,14400,50,15,36,0,2.4285714285714284,26.69
7200,24000,50,29,36,0,2.4,11.19
23200,18000,50,14,30,1,1.2222222222222223,10.79
10000,10000,20,38,14,1,2.6923076923076925,25.62
7200,24000,80,16,18,1,2.5,1.95
30000,12000,20,22,36,0,1.5185185185185186,159.27
46000,14400,50,50,22,0,1.818181818181818,11.14
7200,24000,20,39,18,1,1.2272727272727273,32.87
23200,18000,50,15,22,1,3.5,11.54
7200,24000,100,14,36,1,1.2,1.06
46000,14400,50,12,20,1,1.9166666666666667,22.71
23200,18000,100,32,36,1,1.2,1.27
10000,10000,20,40,22,0,1.8333333333333333,29.45
23200,18000,80,24,30,1,1.0,2.44
7200,24000,80,22,20,1,1.1428571428571428,1.6
7200,24000,50,42,30,1,2.0,2.9
23200,18000,50,48,34,1,2.0,4.45
46000,14400,80,56,24,0,2.6,3.03
7200,24000,50,14,24,0,1.6363636363636365,9.13
30000,12000,100,35,36,0,1.0,1.53
23200,18000,20,12,20,1,3.135135135135135,229.38
23200,18000,80,33,32,0,1.5,3.01
30000,12000,20,18,16,1,2.8181818181818183,155.95
46000,14400,20,23,36,0,5.0,274.09
30000,12000,20,54,22,1,4.230769230769232,45.6
7200,24000,20,31,34,1,1.1052631578947372,29.7
7200,24000,50,24,28,1,3.6,3.77
10000,10000,50,42,18,0,1.0,3.12
46000,14400,20,21,30,1,1.0,173.39
23200,18000,100,20,24,1,1.5714285714285714,1.8
46000,14400,20,38,16,0,1.9189189189189189,233.54
23200,18000,80,29,28,1,1.25,2.33
10000,10000,20,34,34,1,1.0,17.73
23200,18000,100,25,22,0,1.125,2.31
7200,24000,50,60,24,0,1.8,3.23
30000,12000,50,57,36,0,1.6666666666666667,6.04
23200,18000,20,42,36,1,4.583333333333333,52.83
7200,24000,20,58,16,1,1.1,27.64
7200,24000,50,22,26,0,1.4444444444444444,6.36
10000,10000,50,46,14,1,1.1428571428571428,2.61
23200,18000,20,29,28,0,1.3225806451612905,144.89
7200,24000,20,54,22,1,2.5,22.97
23200,18000,80,34,32,1,1.5,2.24
30000,12000,100,18,28,1,2.8,1.56
46000,14400,100,26,36,0,1.0,2.82
46000,14400,20,20,28,0,2.2777777777777777,351.26
23200,18000,80,18,24,0,2.25,4.7
10000,10000,50,11,18,0,1.6363636363636365,7.64
7200,24000,50,51,20,0,1.2857142857142858,3.71
10000,10000,20,58,36,1,2.833333333333333,11.72
7200,24000,100,16,24,0,1.8,1.44
23200,18000,20,18,28,0,4.571428571428571,230.19
10000,10000,20,20,24,1,1.9375,30.06
10000,10000,20,40,24,0,1.0666666666666669,29.0
10000,10000,50,22,24,1,2.0,2.76
23200,18000,100,45,34,1,1.0,1.22
7200,24000,50,55,14,0,1.25,4.26
10000,10000,20,51,32,0,2.8571428571428568,23.22
23200,18000,20,21,30,0,3.6666666666666665,189.61
10000,10000,20,28,28,1,4.375,21.69
46000,14400,50,10,30,0,1.5,40.51
23200,18000,50,36,22,0,2.1,9.06
46000,14400,20,51,34,1,4.785714285714286,71.21
23200,18000,50,33,22,0,2.1,9.91
10000,10000,50,17,24,1,3.2,3.19
46000,14400,80,52,18,0,1.1,3.47
23200,18000,80,18,30,0,3.1666666666666665,4.7
46000,14400,50,30,28,0,3.555555555555556,15.86
30000,12000,20,10,22,1,4.533333333333333,224.41
23200,18000,100,12,18,0,1.9,3.84
46000,14400,20,45,16,1,1.1333333333333333,121.98
10000,10000,20,52,36,1,3.1666666666666665,12.71
46000,14400,50,51,18,1,2.7,7.51
30000,12000,80,21,26,1,3.4,2.44
46000,14400,80,33,14,1,3.375,3.89
30000,12000,20,30,20,1,2.4,78.44
46000,14400,80,42,28,1,1.25,2.65
10000,10000,20,50,30,0,1.6,22.67
30000,12000,20,25,18,1,3.458333333333333,99.04
30000,12000,20,48,16,1,1.84,61.5
30000,12000,80,20,14,0,3.7142857142857135,5.28
23200,18000,20,42,30,0,3.6666666666666665,98.3
30000,12000,80,36,16,0,2.5,3.16
7200,24000,50,21,36,0,3.2,6.52
10000,10000,20,45,28,1,1.4545454545454546,15.13
7200,24000,20,18,32,1,5.0,48.93
23200,18000,80,60,14,0,2.8,2.94
30000,12000,50,51,28,0,1.375,6.68
23200,18000,20,43,20,0,2.9,110.12
10000,10000,20,27,14,0,5.0,55.0
10000,10000,20,56,24,1,1.3636363636363635,13.34
10000,10000,20,28,20,0,2.2142857142857144,40.55
23200,18000,50,60,32,1,1.0,4.57
46000,14400,50,57,28,0,1.6,10.01
23200,18000,50,52,30,0,2.5,7.11
23200,18000,80,45,34,0,1.0,2.57
30000,12000,50,21,14,1,3.8181818181818175,11.06
30000,12000,20,49,20,0,1.0,84.06
46000,14400,50,10,34,1,3.8571428571428568,21.16
23200,18000,80,27,20,1,1.75,2.74
7200,24000,50,25,30,0,2.333333333333333,5.95
7200,24000,20,39,20,0,1.0434782608695652,49.44
10000,10000,20,51,24,0,4.833333333333333,23.47
46000,14400,80,56,26,1,1.8333333333333333,2.34
30000,12000,80,34,14,0,1.1,3.47
10000,10000,20,12,14,1,1.1714285714285717,72.42
46000,14400,100,40,18,1,1.0,1.92
10000,10000,50,44,24,1,1.0,2.0
30000,12000,20,53,26,0,1.2173913043478262,71.85
30000,12000,100,26,30,0,1.1666666666666667,1.89
23200,18000,50,14,14,0,1.32,28.18
30000,12000,20,15,28,1,1.325,128.9
7200,24000,100,17,18,1,1.1428571428571428,1.16
30000,12000,100,15,16,0,1.0,3.3
10000,10000,50,28,18,1,1.5714285714285714,2.83
23200,18000,100,18,16,0,5.0,3.34
30000,12000,50,35,28,1,3.5,5.28
23200,18000,50,52,36,0,1.5714285714285714,7.38
46000,14400,50,50,28,0,3.7142857142857135,11.74
30000,12000,50,58,24,0,1.5,6.13
23200,18000,50,29,16,0,2.4166666666666665,13.52
46000,14400,50,24,18,1,1.0416666666666667,14.05
46000,14400,100,10,14,0,2.2857142857142856,8.09
23200,18000,50,27,20,1,2.083333333333333,7.67
30000,12000,20,60,20,0,1.2916666666666667,69.46
23200,18000,80,21,24,1,3.333333333333333,2.88
46000,14400,100,56,30,1,1.0,1.34
10000,10000,80,10,24,0,1.6666666666666667,2.2
7200,24000,50,52,22,0,2.2,3.53
46000,14400,20,32,16,1,1.5777777777777775,165.67
46000,14400,20,29,30,1,3.2916666666666665,125.93
7200,24000,50,49,30,1,1.0,2.41
7200,24000,50,30,36,0,1.5,5.25
23200,18000,50,41,24,0,2.375,8.57
10000,10000,20,56,18,1,4.428571428571429,15.29
7200,24000,50,27,32,0,2.0,5.56
10000,10000,20,44,30,1,2.75,14.89
23200,18000,50,49,24,1,2.0,5.04
10000,10000,50,35,20,0,2.0,3.14
46000,14400,100,21,20,1,3.0,2.37
46000,14400,80,30,18,0,1.25,5.04
46000,14400,20,32,20,0,1.2666666666666666,243.75
10000,10000,50,33,28,0,1.1666666666666667,3.05
23200,18000,50,36,20,1,3.625,6.07
10000,10000,20,45,26,1,1.3333333333333333,15.64
10000,10000,50,12,28,1,1.3333333333333333,3.94
7200,24000,20,45,36,1,1.5384615384615383,22.05
23200,18000,80,15,36,0,3.1666666666666665,5.28
46000,14400,20,30,36,0,1.7,213.64
46000,14400,100,13,30,0,1.8888888888888888,4.64
30000,12000,20,33,16,0,1.2162162162162162,147.94
23200,18000,50,22,20,1,4.666666666666667,8.91
10000,10000,20,14,16,0,3.647058823529412,89.45
10000,10000,50,12,14,0,1.1428571428571428,9.01
23200,18000,50,50,28,0,3.0,7.78
46000,14400,100,60,16,0,1.2857142857142858,2.24
30000,12000,80,35,26,1,2.0,2.08
46000,14400,80,12,30,1,3.4444444444444446,5.46
30000,12000,80,24,18,1,1.4444444444444444,2.68
23200,18000,100,27,16,0,3.8,2.39
23200,18000,20,58,16,1,1.1612903225806452,61.68
46000,14400,50,21,26,0,3.9090909090909087,20.76
30000,12000,100,47,22,1,1.2,1.17
30000,12000,80,11,20,0,1.1333333333333333,6.4
23200,18000,20,48,26,1,1.0357142857142858,53.19
10000,10000,20,55,18,0,4.714285714285714,25.57
10000,10000,20,15,24,0,2.5625,70.31
46000,14400,50,51,26,0,2.875,10.96
30000,12000,50,41,34,0,2.0,7.16
10000,10000,20,57,30,1,2.0,12.45
30000,12000,100,15,16,0,2.25,3.21
46000,14400,50,46,36,1,1.0,6.59
7200,24000,50,10,34,0,4.0,11.11
7200,24000,50,30,22,0,1.5,5.24
30000,12000,100,22,32,1,1.8,1.53
23200,18000,20,49,30,0,1.08,88.8
23200,18000,50,22,20,0,4.666666666666667,14.26
46000,14400,80,47,34,0,2.4,4.19
7200,24000,80,26,34,0,1.0,2.89
30000,12000,100,18,34,0,1.3333333333333333,2.29
7200,24000,50,13,16,0,4.0,12.02
46000,14400,100,55,20,1,1.1428571428571428,1.46
46000,14400,100,31,14,1,1.4,2.41
30000,12000,50,42,32,1,1.0,4.8
7200,24000,20,21,32,0,1.0,77.09
23200,18000,50,25,24,1,1.3571428571428572,7.8
7200,24000,20,60,18,1,3.272727272727273,24.1
10000,10000,50,20,16,0,1.2,5.36
23200,18000,20,56,24,0,1.7142857142857142,79.87
46000,14400,100,54,18,1,1.0,1.55
10000,10000,50,25,24,0,1.0,3.91
10000,10000,20,46,36,1,1.3,17.12
46000,14400,20,52,36,1,3.8666666666666663,69.0
46000,14400,50,38,20,0,1.7142857142857142,14.04
10000,10000,20,38,36,0,4.333333333333333,28.1
46000,14400,80,10,14,0,1.12,16.05
46000,14400,80,40,30,0,2.333333333333333,3.98
23200,18000,20,35,36,1,2.05,61.41
30000,12000,80,44,24,1,1.3333333333333333,1.66
46000,14400,80,40,36,0,2.8,3.6
23200,18000,20,52,36,0,3.6666666666666665,88.17
23200,18000,100,12,34,1,3.8,2.12
10000,10000,20,40,30,0,2.0,26.49
7200,24000,50,54,30,1,1.6,2.29
30000,12000,80,51,28,0,1.4,2.06
10000,10000,20,60,26,0,1.7777777777777777,20.71
23200,18000,100,42,16,1,2.2,1.43
23200,18000,50,13,34,1,3.5,11.28
23200,18000,80,30,24,0,2.333333333333333,3.39
46000,14400,50,36,20,1,1.1111111111111112,9.54
7200,24000,80,22,28,1,1.6,2.4
10000,10000,20,46,28,0,2.625,24.91
23200,18000,80,31,34,1,1.1428571428571428,2.71
23200,18000,50,47,30,1,2.142857142857143,5.13
30000,12000,50,55,20,1,4.8,4.73
7200,24000,80,15,20,0,2.5,2.61
46000,14400,50,26,20,1,1.0454545454545454,11.91
23200,18000,20,36,34,0,1.2307692307692308,110.44
23200,18000,50,56,32,1,3.2,4.76
30000,12000,100,10,36,0,1.0,3.44
23200,18000,50,28,22,1,4.125,7.44
10000,10000,20,60,14,0,1.4285714285714286,28.4
46000,14400,50,28,36,0,1.0,16.02
30000,12000,20,60,20,1,1.2916666666666667,43.82
10000,10000,20,37,22,1,1.6923076923076923,18.83
10000,10000,20,20,14,0,2.9411764705882355,72.69
46000,14400,80,18,18,0,3.1,7.51
23200,18000,100,16,22,1,4.2,1.98
10000,10000,20,60,28,0,5.0,20.26
7200,24000,20,28,26,1,3.4615384615384617,36.74
7200,24000,20,18,26,1,4.0,53.12
23200,18000,20,59,32,0,2.4,73.91
7200,24000,20,33,16,0,1.1111111111111112,67.53
7200,24000,80,13,36,1,1.0,1.79
7200,24000,50,46,14,0,4.0,5.27
46000,14400,50,17,16,0,3.5625,32.96
10000,10000,20,50,16,0,1.3333333333333333,29.52
23200,18000,80,12,14,0,1.1111111111111112,8.9
10000,10000,20,15,24,0,3.8461538461538463,66.34
46000,14400,100,33,30,0,1.6666666666666667,2.8
23200,18000,80,26,20,0,4.4,3.95
7200,24000,20,39,30,1,3.6,26.65
23200,18000,100,36,14,1,3.2,1.65
46000,14400,80,35,16,1,2.2222222222222223,3.49
23200,18000,100,56,16,1,1.6,1.28
10000,10000,80,12,26,0,1.8,1.97
10000,10000,20,40,26,0,2.7777777777777777,28.37
46000,14400,80,34,28,1,4.0,3.05
7200,24000,20,25,34,0,2.571428571428572,66.88
7200,24000,50,15,24,0,1.3333333333333333,8.44
46000,14400,80,48,28,1,1.8333333333333333,2.41
10000,10000,20,54,28,0,2.25,21.89
23200,18000,20,56,36,1,3.4166666666666665,43.25
10000,10000,20,35,36,0,1.0769230769230769,29.99
23200,18000,50,60,16,1,3.2857142857142856,5.8
7200,24000,50,17,18,1,1.1428571428571428,5.68
23200,18000,50,54,20,0,1.5,7.25
46000,14400,50,54,26,0,2.875,10.41
30000,12000,80,43,26,1,1.6,1.66
30000,12000,100,16,30,1,2.0,1.67
46000,14400,20,15,28,1,1.0833333333333333,244.39
30000,12000,50,55,32,1,3.0,4.24
7200,24000,50,35,18,1,1.0,3.65
10000,10000,20,48,36,1,2.571428571428572,13.51
23200,18000,20,27,26,1,1.2352941176470589,87.29
30000,12000,100,15,20,1,1.2,1.95
30000,12000,80,26,28,0,2.6,3.28
10000,10000,20,25,32,0,1.3333333333333333,38.43
10000,10000,20,45,24,1,1.5,16.16
10000,10000,20,59,18,0,3.375,23.95
30000,12000,80,25,16,1,2.571428571428572,2.8
7200,24000,20,51,16,0,4.090909090909091,45.91
23200,18000,20,19,18,0,1.22,266.09
46000,14400,20,40,22,1,1.78125,104.17
23200,18000,20,21,36,0,1.3125,183.54
23200,18000,50,12,24,0,2.533333333333333,22.73
7200,24000,20,36,20,0,2.6666666666666665,51.89
7200,24000,80,27,16,1,1.6666666666666667,1.58
7200,24000,50,13,24,0,2.6666666666666665,9.78
23200,18000,50,15,24,0,3.1666666666666665,18.4
30000,12000,80,46,30,0,1.6,2.25
10000,10000,20,30,28,1,2.272727272727273,19.83
30000,12000,50,25,22,1,2.4,7.0
30000,12000,20,50,36,0,2.2,73.4
7200,24000,20,54,34,0,4.285714285714286,35.48
7200,24000,20,22,20,1,2.142857142857143,49.32
46000,14400,50,45,32,0,2.1111111111111107,11.62
10000,10000,20,19,18,0,1.0384615384615383,61.91
30000,12000,50,31,24,0,1.9,9.23
46000,14400,80,57,32,0,2.0,3.41
46000,14400,50,44,24,0,3.5,11.99
30000,12000,50,13,16,1,3.066666666666667,14.34
30000,12000,20,12,36,0,4.227272727272728,277.67
30000,12000,50,28,20,0,1.75,10.71
30000,12000,50,40,30,0,1.875,7.71
7200,24000,20,35,30,1,3.272727272727273,36.53
30000,12000,80,20,20,1,1.6666666666666667,2.8
46000,14400,80,18,30,1,1.25,4.05
7200,24000,20,41,34,1,1.5,23.33
30000,12000,50,32,14,0,4.625,12.49
30000,12000,50,46,30,1,1.0,4.56
30000,12000,50,21,16,0,1.8666666666666667,15.3
46000,14400,80,24,36,0,4.2,5.47
46000,14400,50,15,28,1,1.6842105263157894,15.88
23200,18000,80,22,16,1,1.8,3.2
7200,24000,50,37,24,0,2.0,4.38
10000,10000,50,20,20,0,1.5,4.67
10000,10000,50,22,36,1,1.3333333333333333,2.58
10000,10000,50,17,26,1,1.5714285714285714,3.29
30000,12000,80,42,20,0,1.2857142857142858,2.38
30000,12000,50,20,24,0,1.125,12.78
10000,10000,50,11,26,0,1.6666666666666667,6.83
7200,24000,50,43,16,1,3.6,3.51
23200,18000,20,36,20,0,3.6,131.5
30000,12000,20,12,22,1,4.62962962962963,184.27
30000,12000,100,18,32,1,1.1428571428571428,1.64
7200,24000,20,23,16,0,1.7307692307692308,96.7
