grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,time1
20,44,20,1,3.4444444444444446,21.3
20,44,34,0,1.2727272727272727,35.0
20,36,14,1,2.6923076923076925,32.32
20,39,24,0,3.0,32.4
80,12,32,1,1.4,3.45
20,56,32,1,2.4285714285714284,18.92
20,45,32,1,2.5,19.92
20,18,20,1,1.65,38.84
50,17,36,0,2.2,6.23
80,15,14,0,2.4,3.38
50,35,20,1,2.0,3.73
20,56,36,0,1.1,27.62
50,22,16,0,1.3333333333333333,9.81
20,39,24,1,3.0,21.41
20,20,24,1,3.4166666666666665,33.65
50,22,36,0,1.3333333333333333,8.91
20,20,24,0,1.9375,54.25
50,45,16,0,2.2,4.39
20,38,20,1,2.1666666666666665,22.82
20,59,20,0,3.125,27.7
20,14,30,0,1.0869565217391304,73.94
20,35,30,1,2.3,21.04
20,54,30,1,4.166666666666667,32.84
50,29,18,1,1.8333333333333333,4.06
20,23,36,1,2.7,37.09
80,30,20,0,1.0,3.79
20,21,28,0,4.1,53.16
20,38,30,0,1.2307692307692308,34.53
50,20,18,0,2.6666666666666665,6.26
50,16,22,1,1.3333333333333333,6.5
50,21,30,0,2.2,5.69
50,16,20,0,3.333333333333333,7.78
50,25,26,0,1.1428571428571428,5.89
20,49,20,1,1.2142857142857142,20.71
50,22,18,0,3.6,6.44
20,55,32,1,5.0,20.81
50,12,28,1,1.3333333333333333,5.89
20,52,30,0,2.8571428571428568,27.27
50,10,36,0,1.625,15.63
20,12,20,1,1.064516129032258,55.67
50,40,18,0,2.0,6.7
20,42,28,0,2.875,30.44
20,42,16,0,2.8181818181818183,37.97
20,57,26,1,2.375,17.95
50,39,20,0,2.0,4.35
50,33,28,1,1.1666666666666667,4.36
50,48,14,0,1.1428571428571428,6.39
50,24,30,1,1.3333333333333333,4.53
50,26,28,0,1.0,5.24
20,30,18,1,2.5384615384615383,28.71
20,40,18,1,1.9230769230769231,22.91
50,30,36,0,1.4,5.55
20,47,32,0,1.5,31.58
20,30,24,0,2.8181818181818183,38.68
20,30,18,1,1.6875,40.85
100,12,30,0,1.0,9.23
20,42,20,0,4.375,33.68
50,30,30,0,1.6,4.67
20,42,14,0,4.1,42.82
50,34,28,1,1.4,3.8
50,19,16,1,1.2,6.38
20,28,34,0,1.2142857142857142,37.99
20,59,32,0,1.875,28.2
20,60,30,0,1.3,27.91
20,52,24,0,1.9,27.78
50,35,34,1,1.0,11.0
20,37,20,0,1.9230769230769231,40.33
50,39,22,0,1.8,6.5
20,55,36,1,1.0,20.2
20,15,36,0,2.5384615384615383,67.06
20,13,34,1,2.7142857142857144,39.75
20,26,22,1,5.0,29.61
20,39,32,0,1.25,33.8
50,27,14,1,2.0,4.53
50,18,30,0,2.6,9.18
20,21,32,0,1.1764705882352942,50.53
20,42,24,1,2.3,22.07
50,30,32,1,1.0,4.85
20,20,24,1,5.0,39.02
20,14,16,1,3.647058823529412,63.79
20,33,30,0,4.714285714285714,40.43
50,10,16,1,1.6666666666666667,9.2
20,40,36,1,1.3636363636363635,19.99
20,36,32,1,2.0,22.59
80,12,34,0,1.4,3.33
80,21,24,0,1.0,3.33
50,31,14,0,2.333333333333333,6.52
20,21,16,0,1.75,64.6
50,55,16,0,1.8,5.37
80,15,16,1,2.4,2.58
20,40,26,0,2.7777777777777777,33.16
50,22,28,0,1.2857142857142858,12.01
50,38,16,1,2.4,4.4
20,51,16,0,2.9,32.8
50,60,26,1,1.0,6.51
20,32,14,0,2.333333333333333,49.35
20,35,16,0,1.4705882352941178,42.54
20,51,26,0,1.1666666666666667,41.38
20,39,36,0,2.1111111111111107,53.45
50,31,36,1,1.2,6.09
50,33,14,1,2.333333333333333,4.03
20,16,18,0,2.05,72.78
20,15,36,0,1.3888888888888888,71.4
50,58,16,1,1.0,4.41
20,42,22,0,1.1333333333333333,32.71
20,34,28,1,1.2142857142857142,24.2
80,11,26,0,1.8,3.49
50,37,24,0,1.6,5.0
50,18,20,1,1.1,4.65
50,22,16,0,3.0,6.98
50,42,26,0,1.4,5.38
20,13,30,1,1.7368421052631582,42.3
20,42,30,1,3.8571428571428568,20.81
20,57,14,0,2.363636363636364,31.81
50,29,30,1,1.0,4.29
20,36,32,0,3.8571428571428568,33.59
80,12,14,1,3.0,3.18
50,45,14,0,2.2,6.88
20,22,16,1,1.4090909090909092,53.26
20,53,32,1,1.6666666666666667,18.46
20,10,18,1,1.2424242424242424,86.35
20,39,16,0,4.5555555555555545,41.89
20,36,36,0,2.2222222222222223,33.7
50,38,14,0,2.8,5.11
20,14,18,1,1.7826086956521738,51.45
50,30,14,1,3.2,4.57
50,60,16,1,1.0,3.93
20,33,32,1,1.818181818181818,26.15
20,54,34,0,1.4444444444444444,26.58
20,24,20,0,5.0,50.39
50,52,24,0,1.2,4.48
20,48,20,0,1.0666666666666669,32.85
50,48,20,0,1.0,4.99
50,15,28,1,3.2,5.95
50,38,36,1,1.0,4.73
50,21,30,0,1.5,6.54
50,44,24,0,1.0,4.57
20,51,34,1,1.5555555555555556,17.78
20,18,24,1,1.35,35.85
20,51,22,1,2.4444444444444446,18.8
80,15,14,1,1.0,6.81
100,12,20,0,1.0,2.48
20,27,22,1,5.0,29.99
50,29,30,0,1.0,5.17
20,20,24,1,1.9375,34.38
20,55,30,1,1.7777777777777777,19.01
20,15,28,1,1.9411764705882355,38.25
50,50,28,1,1.0,5.49
20,52,30,1,2.375,19.26
20,51,36,1,1.5555555555555556,32.6
20,30,24,1,1.25,25.28
20,17,22,0,3.2142857142857144,63.71
20,50,34,1,5.0,19.13
20,60,22,0,2.75,29.89
50,13,28,1,2.0,4.83
20,30,32,0,2.5,41.15
50,12,30,0,1.1,8.57
50,60,22,1,1.2,5.3
20,60,30,0,2.0,27.34
20,28,34,0,5.0,42.1
50,11,30,0,1.4444444444444444,7.88
20,28,32,0,5.0,41.06
80,23,18,1,1.2,2.35
50,25,24,0,2.6,5.09
20,60,14,0,1.0625,36.19
20,54,28,1,1.8888888888888888,20.03
50,22,24,1,2.0,11.56
50,40,28,0,1.2,5.27
20,37,24,0,1.5384615384615383,33.52
80,15,24,0,1.6,3.82
80,36,16,0,1.0,2.47
20,41,28,1,1.4166666666666667,20.93
20,12,18,1,2.75,59.14
50,48,22,1,1.0,5.27
20,24,22,0,2.066666666666667,46.39
20,22,24,1,3.727272727272727,35.53
80,10,24,0,1.1428571428571428,3.78
20,33,16,1,3.727272727272727,29.59
20,28,24,0,1.1764705882352942,43.07
20,18,14,0,3.2352941176470584,80.38
50,25,18,1,1.375,4.77
20,39,36,0,1.0833333333333333,44.79
20,56,20,0,1.0714285714285714,29.65
20,39,20,0,4.75,35.75
20,30,30,0,1.5384615384615383,37.1
20,23,34,0,2.9,46.06
50,40,36,0,1.0,5.67
20,17,14,1,1.206896551724138,52.13
80,13,18,0,1.5,3.03
50,14,32,1,2.333333333333333,4.79
80,12,24,1,1.1666666666666667,3.88
50,39,18,1,1.0,4.04
50,36,22,0,1.3333333333333333,4.46
50,24,34,0,1.6,7.42
50,11,34,0,1.2222222222222223,7.83
50,21,28,0,1.2857142857142858,6.39
50,12,36,0,1.375,8.35
20,21,14,1,1.5217391304347827,46.59
50,22,34,0,1.8,6.13
20,42,36,0,2.8571428571428568,30.58
20,54,26,1,1.0833333333333333,22.7
20,36,30,0,1.2307692307692308,34.43
50,11,16,0,2.7777777777777777,9.86
20,57,16,1,1.5384615384615383,20.78
20,36,34,1,1.0769230769230769,23.95
20,27,26,1,2.25,26.78
20,30,16,0,5.0,48.48
50,25,34,0,1.6,7.43
20,18,16,0,3.6666666666666665,73.6
20,35,18,0,3.1818181818181817,38.31
20,17,36,1,4.5555555555555545,36.17
80,10,20,0,2.0,4.23
20,37,28,0,1.3076923076923077,32.66
20,30,30,0,2.7,37.48
50,14,36,1,2.8,5.49
20,45,32,0,1.0833333333333333,33.09
20,58,28,0,2.125,26.11
20,33,20,0,1.375,41.27
20,28,24,1,1.5333333333333334,28.85
20,50,28,1,2.5,18.4
20,55,22,1,2.4444444444444446,19.92
20,28,14,1,2.0588235294117645,36.12
20,33,20,0,1.6666666666666667,39.23
20,60,16,1,2.5,19.7
20,60,22,0,1.25,27.89
20,48,26,1,2.2222222222222223,21.02
20,24,28,1,1.5333333333333334,28.14
50,39,18,0,1.0,5.66
50,26,18,0,3.2,6.85
20,21,20,0,2.9285714285714284,54.86
20,27,26,0,4.2222222222222205,43.07
80,13,16,1,1.2857142857142858,2.99
20,60,14,0,4.375,33.56
20,55,18,0,3.0,29.84
50,57,26,1,1.0,5.44
20,42,22,0,2.090909090909091,32.98
20,26,18,0,1.4210526315789471,49.52
20,49,32,0,1.5,28.12
20,27,30,1,1.125,27.68
20,58,20,0,3.125,27.44
50,13,28,0,2.0,10.07
20,54,28,0,3.8333333333333335,27.5
50,30,16,1,2.1666666666666665,4.38
20,57,16,0,1.5384615384615383,33.09
50,45,18,0,1.1666666666666667,5.65
20,12,20,1,3.875,66.18
50,12,26,1,5.0,6.71
50,42,24,0,1.4,8.65
20,51,36,0,1.5555555555555556,28.17
20,21,16,1,1.75,40.61
20,36,30,1,3.375,22.05
20,48,18,0,1.5384615384615383,30.97
50,27,14,0,1.2222222222222223,7.07
50,22,22,1,1.0,6.01
20,16,14,1,3.647058823529412,53.71
80,25,18,0,1.2,11.22
50,30,16,0,3.2,6.53
20,30,26,1,2.083333333333333,27.02
80,10,34,1,1.1666666666666667,3.37
20,19,18,1,4.230769230769232,42.66
50,18,28,0,1.125,6.26
50,44,30,0,1.2,5.26
20,54,24,0,1.0,26.42
20,45,18,0,1.125,37.36
50,15,26,0,4.0,6.92
50,10,24,0,2.5,10.12
50,16,34,1,2.4,5.08
50,21,26,0,2.8,5.57
80,11,30,1,1.6,2.37
20,42,20,1,1.4285714285714286,21.64
80,12,22,0,2.2,3.92
50,51,20,1,1.2,4.67
20,33,30,1,2.0,24.31
50,20,30,1,1.0,4.37
20,27,14,0,5.0,57.65
20,52,14,0,1.1176470588235294,35.53
20,54,36,1,3.333333333333333,35.24
20,48,18,0,2.7,32.08
50,10,32,1,5.0,6.83
20,20,26,1,1.3157894736842106,33.56
20,52,22,0,1.7272727272727273,28.69
20,60,26,0,1.0,27.04
20,21,20,0,1.9411764705882355,55.28
20,16,20,0,3.333333333333333,69.27
20,57,18,0,1.3846153846153846,27.4
20,32,36,0,2.0,36.01
20,22,24,1,4.5,33.94
20,59,20,1,3.125,21.42
50,18,36,0,1.1428571428571428,6.44
20,19,30,0,1.625,53.71
20,11,36,0,3.4615384615384617,86.49
20,16,22,1,3.0,42.27
20,56,18,1,3.375,18.96
20,34,24,1,2.9,23.47
100,15,18,1,1.2,2.55
50,22,32,1,1.5,4.73
20,54,20,0,1.2307692307692308,33.66
80,15,20,0,1.3333333333333333,9.03
20,40,36,0,1.6,31.81
20,21,26,1,2.9166666666666665,47.18
20,48,28,0,3.2857142857142856,28.43
50,18,32,1,2.4,5.91
20,60,30,1,1.0909090909090908,17.79
50,21,18,1,1.2222222222222223,4.64
20,46,30,0,1.6,31.4
50,27,22,0,1.8333333333333333,5.04
20,26,18,0,3.4166666666666665,48.93
50,18,16,1,2.0,5.49
50,11,24,0,1.7777777777777777,8.63
20,51,20,0,3.625,31.12
50,50,18,0,1.0,5.31
50,19,24,0,3.2,6.82
20,33,30,0,1.0666666666666669,36.34
20,46,22,1,1.9090909090909087,21.67
50,15,22,0,1.4444444444444444,7.84
80,13,20,1,1.5,3.23
20,35,20,1,3.5,24.86
20,22,34,1,2.636363636363636,29.5
50,12,18,0,2.75,22.69
20,23,34,1,2.9,28.98
50,32,26,0,1.1666666666666667,5.07
20,15,22,1,2.8125,43.88
20,52,32,1,2.7142857142857144,18.91
20,56,24,1,1.7,19.47
50,33,14,1,1.0,5.42
20,30,22,0,3.0,40.56
20,25,24,1,1.5625,28.98
20,52,24,0,2.2222222222222223,27.12
20,34,26,1,3.2222222222222223,24.92
20,48,14,1,1.1764705882352942,24.64
50,15,16,0,2.5,7.93
20,58,34,1,1.75,18.47
80,13,14,1,1.125,12.28
20,40,32,0,3.571428571428572,31.47
50,29,16,0,2.0,6.53
100,12,14,0,1.1428571428571428,2.64
20,34,28,1,3.625,25.76
50,33,34,0,1.2,5.17
20,47,28,1,1.7,18.98
20,44,24,1,1.0,20.51
20,54,34,1,1.5555555555555556,17.61
80,18,24,0,1.2,2.66
20,56,16,1,3.875,20.08
50,50,18,1,1.0,3.92
20,42,20,1,1.0625,23.31
50,54,14,0,1.0,5.8
20,56,34,0,1.75,28.71
50,60,18,0,1.4,5.56
80,18,20,0,1.0,2.75
50,20,18,1,4.0,7.32
20,60,26,0,4.166666666666667,29.25
20,51,22,0,2.4444444444444446,28.03
50,52,18,0,1.6,4.95
50,11,26,0,2.571428571428572,8.08
20,35,18,1,3.0,27.32
50,24,24,1,1.8333333333333333,4.33
20,57,18,1,1.3846153846153846,33.18
20,44,32,0,3.1428571428571432,32.53
20,18,36,0,1.1111111111111112,59.16
20,32,18,0,4.1,42.79
50,37,36,1,1.0,4.25
50,20,28,0,1.4285714285714286,6.16
80,12,24,0,2.0,3.5
20,60,24,1,4.166666666666667,19.76
50,45,24,0,1.4,4.89
50,32,18,1,2.4,5.56
50,14,18,0,1.7777777777777777,8.31
20,18,30,1,1.3888888888888888,33.21
80,10,30,1,2.0,2.35
80,10,18,1,2.1666666666666665,3.04
20,52,36,1,3.1666666666666665,21.99
20,18,16,0,4.769230769230768,72.71
50,36,14,1,1.5714285714285714,5.04
20,26,24,1,2.583333333333333,33.04
20,35,14,0,2.5,48.1
20,25,24,0,1.0,45.04
20,38,36,1,4.5,21.35
20,27,24,0,4.5555555555555545,43.29
20,52,32,0,2.7142857142857144,28.23
20,11,36,0,5.0,89.76
20,21,22,0,4.090909090909091,52.49
80,23,18,0,1.2,3.51
50,60,14,1,1.6,5.23
50,14,18,1,3.1428571428571432,7.68
20,22,26,0,5.0,50.92
20,12,14,1,1.1714285714285717,74.09
50,36,24,0,1.1666666666666667,4.77
80,33,14,1,1.0,2.9
80,19,14,0,1.3333333333333333,3.67
100,14,20,0,1.4,4.68
20,20,14,1,2.9411764705882355,46.69
50,29,28,1,1.1666666666666667,5.21
50,27,16,0,1.375,5.58
50,21,32,0,1.5,5.9
20,25,16,1,1.0,37.41
20,23,26,0,1.1052631578947372,50.41
50,39,30,1,1.2,3.88
80,12,28,1,1.6,2.88
80,10,22,0,2.4,3.22
20,10,16,0,1.6129032258064515,136.3
20,56,14,1,1.0,24.91
20,56,36,0,1.625,41.47
20,50,22,0,2.7777777777777777,28.46
20,48,14,1,1.5333333333333334,24.19
50,58,20,1,1.2,5.59
50,16,36,0,1.8333333333333333,6.6
50,42,18,1,1.0,4.77
50,37,16,1,2.4,5.09
20,35,30,1,1.1428571428571428,24.43
20,27,24,0,2.0769230769230766,42.32
20,59,14,1,4.375,23.13
20,18,34,0,1.9285714285714288,57.68
50,15,28,1,1.1111111111111112,4.76
50,15,18,0,2.8571428571428568,7.59
50,21,36,0,1.0,5.71
20,22,36,1,1.3333333333333333,27.51
20,39,30,0,3.8571428571428568,32.61
20,51,32,0,1.6666666666666667,38.12
50,42,16,1,1.1428571428571428,4.84
80,10,18,1,1.25,3.5
20,27,30,0,1.125,42.94
20,24,32,1,3.1,29.43
20,50,34,1,2.8571428571428568,18.49
50,30,18,1,1.4285714285714286,5.97
50,16,32,1,2.0,4.68
20,45,28,0,1.4545454545454546,31.46
50,21,20,1,2.333333333333333,4.52
50,37,20,0,2.0,5.91
50,21,26,1,1.2857142857142858,4.33
20,54,32,0,1.6666666666666667,28.1
20,18,20,0,2.5625,62.82
20,46,34,1,1.4,18.38
50,48,16,0,1.3333333333333333,5.56
20,36,36,1,4.5,21.51
20,18,22,1,5.0,40.43
20,52,20,0,4.428571428571429,28.93
50,26,24,1,2.4,4.53
20,57,26,1,1.0833333333333333,21.56
20,21,36,0,1.0588235294117647,50.07
50,20,22,1,3.6,6.21
20,30,34,1,4.714285714285714,31.3
20,48,26,1,1.9,21.06
20,12,24,0,3.6666666666666665,87.82
20,55,28,1,1.2727272727272727,18.79
20,35,20,0,3.5,41.77
20,54,20,1,1.818181818181818,19.28
100,15,18,0,1.2,2.46
50,35,34,1,1.0,3.89
50,17,16,1,5.0,5.28
20,51,18,1,3.2222222222222223,23.49
20,38,24,1,2.6,21.67
20,18,32,1,1.8,32.17
20,36,30,0,2.7777777777777777,35.74
20,40,30,1,2.0,19.64
20,12,16,1,1.3225806451612905,64.07
20,60,34,0,1.3333333333333333,27.75
20,60,22,1,1.4545454545454546,21.17
100,19,14,1,1.4,2.19
20,55,16,1,2.272727272727273,20.89
20,24,36,0,1.5384615384615383,43.56
20,44,36,0,1.181818181818182,29.55
20,12,36,0,3.1538461538461537,99.44
20,27,20,1,3.727272727272727,31.38
50,52,16,0,1.1666666666666667,4.46
20,20,34,1,1.7857142857142858,29.13
80,21,18,1,1.2,3.11
20,19,24,0,3.1538461538461537,55.72
50,25,14,0,4.0,12.97
20,14,36,1,1.5882352941176472,41.56
50,10,16,0,2.5,10.53
80,24,14,0,1.6,3.03
20,26,16,0,2.533333333333333,53.88
20,48,34,1,1.4,19.77
100,20,14,0,1.4,2.35
20,26,20,1,1.3157894736842106,31.46
20,48,22,0,2.2,29.22
20,42,34,1,1.8888888888888888,20.19
20,28,30,1,4.125,25.64
20,10,20,0,3.1,123.92
20,56,34,0,2.4285714285714284,29.66
100,19,16,1,1.2,2.29
50,33,32,0,1.0,4.7
50,36,24,0,1.6,4.84
20,22,22,1,1.0,45.39
20,56,18,1,2.3,19.89
80,21,22,0,1.0,3.35
20,24,30,1,1.25,28.35
50,40,18,1,2.0,4.5
20,13,30,1,2.375,43.69
20,60,26,0,2.8571428571428568,28.32
20,47,34,1,1.4,19.06
20,18,30,0,2.5384615384615383,57.06
50,10,24,0,1.0833333333333333,8.72
20,35,24,1,1.0625,24.46
20,25,36,1,1.0,26.06
50,10,26,0,2.8571428571428568,8.57
50,31,32,1,1.0,6.24
20,24,28,0,2.8181818181818183,44.77
100,20,18,1,1.0,2.11
20,51,20,1,1.1428571428571428,23.49
100,10,36,1,1.0,2.13
50,36,16,1,1.8333333333333333,4.22
80,24,16,1,1.4,3.22
20,28,24,0,2.8181818181818183,40.29
80,11,16,0,3.0,4.3
20,33,16,1,1.1,30.23
50,19,18,1,4.4,4.83
100,13,18,1,1.4,2.58
20,29,34,0,3.625,42.9
100,10,26,1,1.4,1.88
20,12,26,0,2.1578947368421053,82.87
50,20,26,1,1.4285714285714286,4.25
20,24,28,0,3.5,49.62
50,15,34,1,2.6,4.51
20,58,26,0,2.375,26.41
20,53,30,1,1.7777777777777777,18.33
50,15,30,1,1.375,4.47
50,28,26,1,1.0,4.41
50,45,14,1,2.2,4.5
20,54,34,1,2.571428571428572,17.99
20,42,32,0,3.2857142857142856,30.64
20,11,30,0,2.8125,86.37
20,48,30,1,4.166666666666667,18.61
20,57,28,1,2.125,17.48
20,14,18,1,1.2962962962962965,50.6
50,18,18,1,4.4,4.86
50,23,20,1,1.25,4.64
20,31,30,1,4.125,26.17
20,34,32,0,4.142857142857143,36.38
50,34,36,0,1.0,5.17
50,35,36,1,1.0,4.8
50,19,20,1,1.0,4.67
20,35,24,0,1.9166666666666667,34.75
20,57,32,1,1.3,22.19
50,30,18,1,2.6,4.14
20,27,26,0,2.25,42.09
20,44,18,1,2.4545454545454546,23.85
20,35,20,0,1.1764705882352942,37.14
20,57,24,0,4.333333333333333,29.93
20,40,28,0,3.125,32.81
50,20,34,0,2.2,5.76
100,10,18,1,1.3333333333333333,2.4
20,56,30,0,2.8571428571428568,29.63
50,31,18,0,1.8333333333333333,5.31
50,15,14,1,2.2222222222222223,5.92
80,17,22,1,1.4,2.37
20,40,26,1,2.7777777777777777,20.9
50,45,16,0,2.0,5.49
50,13,30,1,2.5,5.92
100,13,14,0,1.0,7.99
20,19,32,1,2.3846153846153846,37.24
20,14,20,0,4.428571428571429,79.64
20,60,28,1,3.8333333333333335,21.92
50,20,24,1,2.0,4.43
20,36,28,0,1.818181818181818,33.72
50,36,16,0,2.4,5.0
100,19,20,0,1.0,1.86
20,45,30,1,4.5,20.43
20,39,20,1,4.75,23.71
20,55,16,0,3.4444444444444446,31.96
20,17,32,0,1.9333333333333331,59.67
20,37,14,1,2.6923076923076925,29.13
20,35,34,0,4.142857142857143,35.13
20,54,22,1,2.4444444444444446,19.63
20,58,18,1,3.375,20.95
20,12,22,0,2.25,88.89
20,39,32,0,1.9,33.31
20,30,26,1,4.75,27.93
20,52,22,1,2.4444444444444446,18.91
20,20,22,1,1.1363636363636365,34.57
20,36,26,0,1.4615384615384617,34.47
20,48,20,1,1.6666666666666667,20.52
20,60,34,1,1.75,19.94
50,25,16,0,4.0,5.91
20,27,24,1,1.1111111111111112,28.81
20,59,26,0,2.375,27.07
20,19,26,0,1.368421052631579,65.27
50,12,28,0,2.2857142857142856,7.71
20,38,36,0,4.5,35.9
20,13,16,1,1.2258064516129032,60.49
20,54,28,1,1.181818181818182,18.12
20,45,18,1,1.125,22.43
50,27,26,1,1.0,4.32
20,21,30,0,3.0,50.45
50,30,18,0,1.8333333333333333,4.96
50,24,14,0,1.3333333333333333,6.49
20,58,36,1,1.625,17.68
20,13,18,0,2.8947368421052633,96.08
50,11,28,0,2.571428571428572,14.57
50,42,16,1,1.5,5.77
80,23,24,1,1.0,2.9
20,35,34,1,1.0,21.79
20,51,32,1,2.8571428571428568,19.83
20,35,26,1,5.0,27.06
50,58,20,0,1.2,5.11
80,11,14,1,1.375,2.82
50,10,36,0,2.6666666666666665,11.53
20,22,36,0,1.6923076923076923,45.92
50,36,16,1,2.4,4.17
50,20,36,1,2.2,4.5
20,42,24,0,1.3076923076923077,30.55
20,20,34,0,1.7857142857142858,50.21
100,15,16,0,1.6,3.22
20,55,24,1,2.2222222222222223,19.31
50,14,28,0,2.0,7.79
20,34,28,0,5.0,38.95
50,10,30,1,2.0,5.93
50,12,28,1,1.75,5.08
20,29,30,1,1.0625,25.7
50,34,18,1,2.2,4.18
20,37,24,1,1.5384615384615383,21.91
80,10,28,0,1.3333333333333333,4.4
50,15,26,1,1.8571428571428568,4.7
20,60,16,0,4.714285714285714,33.0
100,12,16,0,1.3333333333333333,3.78
50,15,20,1,2.0,4.96
50,10,26,1,1.5,5.87
20,39,36,0,2.0,33.9
20,20,22,1,4.545454545454546,35.78
50,37,18,1,2.2,3.89
80,14,24,1,1.4,2.97
50,15,22,0,3.0,6.95
50,28,16,1,2.333333333333333,4.46
50,36,20,0,2.0,5.29
80,23,22,0,1.0,3.6
80,27,16,1,1.2,2.99
20,20,36,1,2.8181818181818183,31.64
20,29,26,0,4.75,40.84
50,51,16,0,1.6,4.28
20,50,26,1,3.571428571428572,18.88
50,20,14,1,2.8571428571428568,6.37
20,30,14,0,1.0869565217391304,54.29
80,21,18,0,1.2,3.38
80,21,24,0,1.0,3.15
20,43,32,1,1.3636363636363635,22.8
20,60,16,0,3.875,31.9
80,33,14,0,1.0,3.15
20,40,24,0,1.6666666666666667,34.37
20,33,16,1,2.066666666666667,28.88
20,34,36,1,4.833333333333333,25.85
80,18,32,0,1.0,3.41
100,13,20,1,1.4,3.04
100,15,24,1,1.0,4.11
50,13,22,1,2.571428571428572,5.13
50,57,14,1,1.8,6.22
50,40,18,1,1.3333333333333333,5.22
20,50,32,1,1.5,18.01
20,56,16,0,5.0,31.24
20,33,36,1,2.4444444444444446,22.94
20,51,18,1,1.2857142857142858,20.32
20,49,36,1,1.3,19.9
20,57,20,1,3.25,20.17
20,60,18,0,3.375,33.49
20,35,32,0,1.0714285714285714,33.86
80,11,34,1,1.4,3.93
20,26,16,1,1.631578947368421,34.34
50,33,28,0,1.1666666666666667,10.96
20,58,30,0,2.125,30.23
20,35,18,0,3.0,40.1
20,36,16,1,1.0,27.94
50,22,36,1,1.8,4.04
50,54,20,0,1.4,4.35
20,18,30,1,2.5384615384615383,33.47
20,52,14,0,4.75,35.62
20,23,18,1,1.2857142857142858,35.04
20,32,26,0,1.2666666666666666,38.69
50,55,24,0,1.2,5.0
20,13,20,0,2.631578947368421,86.46
50,30,16,0,2.0,5.28
20,23,22,0,4.5,54.22
50,30,16,1,3.2,4.28
20,18,14,0,1.7826086956521738,81.45
20,25,28,0,3.5,43.54
50,16,30,0,2.0,6.47
20,50,32,0,1.0,29.69
80,30,14,1,1.2,2.87
50,50,20,0,1.6,5.31
20,33,30,0,2.0,36.93
20,51,32,1,1.4,18.83
20,51,18,1,3.0,19.7
20,22,18,0,3.4615384615384617,57.18
50,13,30,1,4.0,7.46
20,46,34,0,1.4,28.41
50,32,30,0,1.0,6.41
20,56,30,0,2.0,25.91
50,39,34,1,1.0,3.84
20,13,18,0,1.4074074074074074,90.96
20,56,28,1,2.125,17.33
20,44,28,0,1.5454545454545454,30.66
50,12,22,1,2.25,5.41
50,29,34,0,1.2,4.82
50,30,24,0,2.0,5.02
20,15,36,1,3.727272727272727,38.06
100,10,20,0,2.0,3.38
80,11,18,0,2.6,9.97
20,32,30,1,1.0666666666666669,24.1
20,50,32,1,2.8571428571428568,21.36
20,40,20,1,2.083333333333333,23.72
80,11,14,0,1.375,3.61
80,19,20,1,1.0,2.4
20,48,34,0,2.8571428571428568,28.0
20,11,14,0,1.2857142857142858,138.26
50,17,26,0,3.0,6.25
20,40,30,0,2.0,32.16
80,11,32,0,1.4,3.11
20,17,34,0,2.071428571428572,59.23
20,15,32,1,5.0,39.02
50,39,22,1,1.8,3.68
50,19,20,1,4.0,15.51
50,40,16,1,1.6666666666666667,5.2
20,26,22,0,5.0,46.81
20,23,26,0,3.8,49.77
20,15,22,1,3.333333333333333,43.22
20,25,24,0,2.75,45.79
20,29,20,1,1.4705882352941178,29.61
50,16,14,0,1.1666666666666667,8.99
50,31,20,1,1.6666666666666667,3.99
20,60,24,0,4.166666666666667,25.17
50,40,28,1,1.2,5.25
20,25,16,1,4.166666666666667,36.01
20,39,30,1,1.7272727272727273,22.63
50,25,24,1,1.6666666666666667,3.95
20,12,26,1,2.1578947368421053,51.79
100,13,16,1,1.1666666666666667,2.13
50,37,36,0,1.0,5.44
20,32,30,0,3.875,40.13
50,16,30,1,2.1666666666666665,4.81
80,10,24,1,1.1428571428571428,3.43
20,49,30,1,1.6,18.66
50,10,32,1,1.2,6.68
20,25,26,1,1.0526315789473684,29.77
20,56,20,1,1.0714285714285714,21.26
50,18,24,1,1.7142857142857142,4.93
20,33,32,1,4.428571428571429,27.32
20,39,20,1,2.083333333333333,25.13
20,57,20,0,1.2307692307692308,28.8
20,10,28,0,1.4,99.01
50,19,32,0,1.6666666666666667,6.14
20,21,32,1,2.8181818181818183,29.71
20,48,30,0,4.166666666666667,33.46
20,32,22,0,2.8181818181818183,38.5
80,20,30,0,1.0,4.01
20,30,26,1,1.1875,25.31
20,49,30,0,1.6,27.93
20,52,30,0,1.0,28.56
20,40,24,1,2.5,21.42
20,13,36,1,3.4166666666666665,45.74
20,40,30,1,1.3333333333333333,20.93
20,45,26,1,1.7272727272727273,22.46
20,19,22,0,1.181818181818182,57.85
20,46,24,1,4.428571428571429,21.8
80,15,32,1,1.2,2.65
20,54,16,0,2.7,31.31
20,20,18,0,2.5625,62.97
50,17,30,0,1.8333333333333333,6.23
50,12,20,0,4.166666666666667,9.57
20,57,36,0,1.625,26.23
20,33,16,0,2.066666666666667,45.0
20,28,36,1,4.428571428571429,24.51
20,38,26,1,1.4615384615384617,23.68
50,34,18,0,2.2,4.61
20,55,26,1,2.1111111111111107,17.89
20,51,20,0,1.1428571428571428,29.71
20,12,36,1,1.7222222222222223,42.05
20,36,28,0,3.375,33.39
20,24,34,1,2.9,29.01
20,51,22,1,4.142857142857143,20.61
