x_length,y_length,grid_step,ni,nj,n_nodes,n_cores,n_procs,dx,dy,nx,ny,subdomain_ratio,single_precision,physics_on,estimated_duration,jobdir,time0,time1,time2
10000,10000,20,500,500,46,30,1380,21,8,23,60,2.625,0,1,27.910438504000503,10000_10000_020_46_30_0_1_023_060,3.08,30.2,24.46
10000,10000,20,500,500,46,30,1380,21,8,23,60,2.625,1,1,19.537306952800353,10000_10000_020_46_30_1_1_023_060,2.94,19.25,14.09
10000,10000,20,500,500,46,30,1380,25,7,20,69,3.571428571428572,0,1,27.910438504000503,10000_10000_020_46_30_0_1_020_069,3.22,30.17,24.6
10000,10000,20,500,500,46,30,1380,25,7,20,69,3.571428571428572,1,1,19.537306952800353,10000_10000_020_46_30_1_1_020_069,3.83,20.69,14.49
10000,10000,20,500,500,46,32,1472,15,10,32,46,1.5,0,1,26.16603609750048,10000_10000_020_46_32_0_1_032_046,3.93,33.49,24.37
10000,10000,20,500,500,46,32,1472,15,10,32,46,1.5,1,1,18.316225268250328,10000_10000_020_46_32_1_1_032_046,4.23,20.42,13.94
10000,10000,20,500,500,46,32,1472,21,7,23,64,3.0,0,1,26.16603609750048,10000_10000_020_46_32_0_1_023_064,3.13,29.27,23.84
10000,10000,20,500,500,46,32,1472,21,7,23,64,3.0,1,1,18.316225268250328,10000_10000_020_46_32_1_1_023_064,3.91,20.88,13.82
10000,10000,20,500,500,46,34,1564,14,10,34,46,1.4,0,1,24.626857503529855,10000_10000_020_46_34_0_1_034_046,3.18,28.41,22.97
10000,10000,20,500,500,46,34,1564,14,10,34,46,1.4,1,1,17.238800252470895,10000_10000_020_46_34_1_1_034_046,2.87,18.38,13.3
10000,10000,20,500,500,46,34,1564,21,7,23,68,3.0,0,1,24.626857503529855,10000_10000_020_46_34_0_1_023_068,3.17,29.23,24.47
10000,10000,20,500,500,46,34,1564,21,7,23,68,3.0,1,1,17.238800252470895,10000_10000_020_46_34_1_1_023_068,3.81,19.91,13.28
10000,10000,20,500,500,46,36,1656,13,10,36,46,1.3,0,1,23.25869875333375,10000_10000_020_46_36_0_1_036_046,5.73,32.44,23.46
10000,10000,20,500,500,46,36,1656,13,10,36,46,1.3,1,1,16.281089127333622,10000_10000_020_46_36_1_1_036_046,5.67,21.73,17.12
10000,10000,20,500,500,46,36,1656,20,7,24,69,2.8571428571428568,0,1,23.25869875333375,10000_10000_020_46_36_0_1_024_069,3.28,29.76,24.2
10000,10000,20,500,500,46,36,1656,20,7,24,69,2.8571428571428568,1,1,16.281089127333622,10000_10000_020_46_36_1_1_024_069,3.56,19.89,13.84
10000,10000,20,500,500,46,36,1656,21,6,23,72,3.5,0,1,23.25869875333375,10000_10000_020_46_36_0_1_023_072,3.23,29.23,23.86
10000,10000,20,500,500,46,36,1656,21,6,23,72,3.5,1,1,16.281089127333622,10000_10000_020_46_36_1_1_023_072,9.73,26.03,13.62
10000,10000,20,500,500,47,14,658,35,10,14,47,3.5,0,1,58.535570114773094,10000_10000_020_47_14_0_1_014_047,1.83,36.69,33.03
10000,10000,20,500,500,47,14,658,35,10,14,47,3.5,1,1,40.97489908034116,10000_10000_020_47_14_1_1_014_047,2.45,24.98,20.81
10000,10000,20,500,500,47,16,752,31,10,16,47,3.1,0,1,51.218623850426454,10000_10000_020_47_16_0_1_016_047,2.0,34.01,30.36
10000,10000,20,500,500,47,16,752,31,10,16,47,3.1,1,1,35.853036695298506,10000_10000_020_47_16_1_1_016_047,2.76,23.15,18.8
10000,10000,20,500,500,47,18,846,27,10,18,47,2.7,0,1,45.5276656448235,10000_10000_020_47_18_0_1_018_047,2.76,31.8,26.99
10000,10000,20,500,500,47,18,846,27,10,18,47,2.7,1,1,31.869365951376448,10000_10000_020_47_18_1_1_018_047,2.75,21.17,16.73
10000,10000,20,500,500,47,20,940,25,10,20,47,2.5,0,1,40.97489908034116,10000_10000_020_47_20_0_1_020_047,3.13,30.99,25.85
10000,10000,20,500,500,47,20,940,25,10,20,47,2.5,1,1,28.68242935623881,10000_10000_020_47_20_1_1_020_047,4.91,23.69,16.5
10000,10000,20,500,500,47,22,1034,22,10,22,47,2.2,0,1,37.2499082548556,10000_10000_020_47_22_0_1_022_047,5.33,32.46,25.06
10000,10000,20,500,500,47,22,1034,22,10,22,47,2.2,1,1,26.074935778398924,10000_10000_020_47_22_1_1_022_047,3.01,20.26,15.67
10000,10000,20,500,500,47,24,1128,20,10,24,47,2.0,0,1,34.14574923361764,10000_10000_020_47_24_0_1_024_047,6.33,33.85,24.6
10000,10000,20,500,500,47,24,1128,20,10,24,47,2.0,1,1,23.902024463532342,10000_10000_020_47_24_1_1_024_047,2.64,20.33,15.45
10000,10000,20,500,500,47,26,1222,19,10,26,47,1.9,0,1,31.51915313872397,10000_10000_020_47_26_0_1_026_047,2.78,29.11,24.27
10000,10000,20,500,500,47,26,1222,19,10,26,47,1.9,1,1,22.06340719710678,10000_10000_020_47_26_1_1_026_047,2.9,19.81,14.78
10000,10000,20,500,500,47,28,1316,17,10,28,47,1.7,0,1,29.26778505738655,10000_10000_020_47_28_0_1_028_047,4.93,31.1,23.63
10000,10000,20,500,500,47,28,1316,17,10,28,47,1.7,1,1,20.48744954017058,10000_10000_020_47_28_1_1_028_047,2.87,18.98,14.14
10000,10000,20,500,500,47,30,1410,16,10,30,47,1.6,0,1,27.31659938689411,10000_10000_020_47_30_0_1_030_047,2.87,28.6,23.93
10000,10000,20,500,500,47,30,1410,16,10,30,47,1.6,1,1,19.121619570825874,10000_10000_020_47_30_1_1_030_047,2.82,19.03,13.89
10000,10000,20,500,500,47,32,1504,15,10,32,47,1.5,0,1,25.60931192521323,10000_10000_020_47_32_0_1_032_047,4.57,31.58,24.88
10000,10000,20,500,500,47,32,1504,15,10,32,47,1.5,1,1,17.926518347649253,10000_10000_020_47_32_1_1_032_047,4.32,21.75,14.05
10000,10000,20,500,500,47,34,1598,14,10,34,47,1.4,0,1,24.10288181196539,10000_10000_020_47_34_0_1_034_047,3.2,28.27,22.84
10000,10000,20,500,500,47,34,1598,14,10,34,47,1.4,1,1,16.872017268375767,10000_10000_020_47_34_1_1_034_047,3.47,19.06,13.3
10000,10000,20,500,500,47,36,1692,13,10,36,47,1.3,0,1,22.76383282241175,10000_10000_020_47_36_0_1_036_047,6.29,33.54,23.37
10000,10000,20,500,500,47,36,1692,13,10,36,47,1.3,1,1,15.934682975688224,10000_10000_020_47_36_1_1_036_047,3.52,19.38,13.64
10000,10000,20,500,500,48,14,672,20,17,24,28,1.1764705882352942,0,1,57.31607907071533,10000_10000_020_48_14_0_1_024_028,2.67,36.84,32.64
10000,10000,20,500,500,48,14,672,20,17,24,28,1.1764705882352942,1,1,40.12125534950072,10000_10000_020_48_14_1_1_024_028,2.29,24.64,20.63
10000,10000,20,500,500,48,14,672,23,15,21,32,1.5333333333333334,0,1,57.31607907071533,10000_10000_020_48_14_0_1_021_032,2.67,37.88,32.95
10000,10000,20,500,500,48,14,672,23,15,21,32,1.5333333333333334,1,1,40.12125534950072,10000_10000_020_48_14_1_1_021_032,2.25,24.19,20.35
10000,10000,20,500,500,48,14,672,31,11,16,42,2.8181818181818183,0,1,57.31607907071533,10000_10000_020_48_14_0_1_016_042,2.67,37.16,32.14
10000,10000,20,500,500,48,14,672,31,11,16,42,2.8181818181818183,1,1,40.12125534950072,10000_10000_020_48_14_1_1_016_042,2.31,24.02,20.28
10000,10000,20,500,500,48,14,672,35,10,14,48,3.5,0,1,57.31607907071533,10000_10000_020_48_14_0_1_014_048,2.22,37.19,33.08
10000,10000,20,500,500,48,14,672,35,10,14,48,3.5,1,1,40.12125534950072,10000_10000_020_48_14_1_1_014_048,1.79,24.24,20.78
10000,10000,20,500,500,48,16,768,20,15,24,32,1.3333333333333333,0,1,50.151569186875896,10000_10000_020_48_16_0_1_024_032,2.5,33.63,29.33
10000,10000,20,500,500,48,16,768,20,15,24,32,1.3333333333333333,1,1,35.10609843081313,10000_10000_020_48_16_1_1_024_032,2.37,22.7,18.76
10000,10000,20,500,500,48,16,768,31,10,16,48,3.1,0,1,50.151569186875896,10000_10000_020_48_16_0_1_016_048,2.67,34.69,30.02
10000,10000,20,500,500,48,16,768,31,10,16,48,3.1,1,1,35.10609843081313,10000_10000_020_48_16_1_1_016_048,3.66,24.39,19.38
10000,10000,20,500,500,48,18,864,18,15,27,32,1.2,0,1,44.57917261055636,10000_10000_020_48_18_0_1_027_032,2.24,31.08,27.46
10000,10000,20,500,500,48,18,864,18,15,27,32,1.2,1,1,31.20542082738945,10000_10000_020_48_18_1_1_027_032,7.27,28.26,17.8
10000,10000,20,500,500,48,18,864,20,13,24,36,1.5384615384615383,0,1,44.57917261055636,10000_10000_020_48_18_0_1_024_036,2.98,30.97,26.16
10000,10000,20,500,500,48,18,864,20,13,24,36,1.5384615384615383,1,1,31.20542082738945,10000_10000_020_48_18_1_1_024_036,2.6,20.89,16.99
10000,10000,20,500,500,48,18,864,27,10,18,48,2.7,0,1,44.57917261055636,10000_10000_020_48_18_0_1_018_048,3.0,32.08,26.94
10000,10000,20,500,500,48,18,864,27,10,18,48,2.7,1,1,31.20542082738945,10000_10000_020_48_18_1_1_018_048,2.54,21.21,16.73
10000,10000,20,500,500,48,18,864,31,9,16,54,3.4444444444444446,0,1,44.57917261055636,10000_10000_020_48_18_0_1_016_054,2.56,31.38,27.22
10000,10000,20,500,500,48,18,864,31,9,16,54,3.4444444444444446,1,1,31.20542082738945,10000_10000_020_48_18_1_1_016_054,4.38,24.18,16.81
10000,10000,20,500,500,48,20,960,16,15,30,32,1.0666666666666669,0,1,40.12125534950072,10000_10000_020_48_20_0_1_030_032,4.54,32.85,26.8
10000,10000,20,500,500,48,20,960,16,15,30,32,1.0666666666666669,1,1,28.084878744650503,10000_10000_020_48_20_1_1_030_032,2.4,20.63,16.59
10000,10000,20,500,500,48,20,960,20,12,24,40,1.6666666666666667,0,1,40.12125534950072,10000_10000_020_48_20_0_1_024_040,3.65,31.92,25.81
10000,10000,20,500,500,48,20,960,20,12,24,40,1.6666666666666667,1,1,28.084878744650503,10000_10000_020_48_20_1_1_024_040,2.68,20.52,16.06
10000,10000,20,500,500,48,20,960,25,10,20,48,2.5,0,1,40.12125534950072,10000_10000_020_48_20_0_1_020_048,3.44,31.27,26.32
10000,10000,20,500,500,48,20,960,25,10,20,48,2.5,1,1,28.084878744650503,10000_10000_020_48_20_1_1_020_048,3.81,22.9,16.35
10000,10000,20,500,500,48,20,960,31,8,16,60,3.875,0,1,40.12125534950072,10000_10000_020_48_20_0_1_016_060,2.74,31.71,26.4
10000,10000,20,500,500,48,20,960,31,8,16,60,3.875,1,1,28.084878744650503,10000_10000_020_48_20_1_1_016_060,2.47,20.9,16.3
10000,10000,20,500,500,48,20,960,33,7,15,64,4.714285714285714,0,1,40.12125534950072,10000_10000_020_48_20_0_1_015_064,2.46,30.06,25.61
10000,10000,20,500,500,48,20,960,33,7,15,64,4.714285714285714,1,1,28.084878744650503,10000_10000_020_48_20_1_1_015_064,2.48,20.77,15.89
10000,10000,20,500,500,48,22,1056,15,15,33,32,1.0,0,1,36.47386849954611,10000_10000_020_48_22_0_1_033_032,2.92,29.83,25.1
10000,10000,20,500,500,48,22,1056,15,15,33,32,1.0,1,1,25.531707949682282,10000_10000_020_48_22_1_1_033_032,2.73,20.11,15.73
10000,10000,20,500,500,48,22,1056,15,15,32,33,1.0,0,1,36.47386849954611,10000_10000_020_48_22_0_1_032_033,4.94,32.02,25.43
10000,10000,20,500,500,48,22,1056,15,15,32,33,1.0,1,1,25.531707949682282,10000_10000_020_48_22_1_1_032_033,2.81,19.97,15.4
10000,10000,20,500,500,48,22,1056,20,11,24,44,1.8181818181818181,0,1,36.47386849954611,10000_10000_020_48_22_0_1_024_044,3.11,29.47,24.47
10000,10000,20,500,500,48,22,1056,20,11,24,44,1.8181818181818181,1,1,25.531707949682282,10000_10000_020_48_22_1_1_024_044,4.6,22.42,15.45
10000,10000,20,500,500,48,22,1056,22,10,22,48,2.2,0,1,36.47386849954611,10000_10000_020_48_22_0_1_022_048,2.57,29.22,25.02
10000,10000,20,500,500,48,22,1056,22,10,22,48,2.2,1,1,25.531707949682282,10000_10000_020_48_22_1_1_022_048,2.47,19.37,15.22
10000,10000,20,500,500,48,22,1056,31,7,16,66,4.428571428571429,0,1,36.47386849954611,10000_10000_020_48_22_0_1_016_066,3.39,31.33,25.63
10000,10000,20,500,500,48,22,1056,31,7,16,66,4.428571428571429,1,1,25.531707949682282,10000_10000_020_48_22_1_1_016_066,2.99,21.19,15.57
10000,10000,20,500,500,48,24,1152,15,13,32,36,1.1538461538461535,0,1,33.434379457917274,10000_10000_020_48_24_0_1_032_036,2.98,29.7,24.57
10000,10000,20,500,500,48,24,1152,15,13,32,36,1.1538461538461535,1,1,23.404065620542088,10000_10000_020_48_24_1_1_032_036,2.53,19.49,14.87
10000,10000,20,500,500,48,24,1152,20,10,24,48,2.0,0,1,33.434379457917274,10000_10000_020_48_24_0_1_024_048,3.0,29.49,24.03
10000,10000,20,500,500,48,24,1152,20,10,24,48,2.0,1,1,23.404065620542088,10000_10000_020_48_24_1_1_024_048,3.0,19.79,14.74
10000,10000,20,500,500,48,24,1152,27,7,18,64,3.8571428571428568,0,1,33.434379457917274,10000_10000_020_48_24_0_1_018_064,4.09,30.54,23.82
10000,10000,20,500,500,48,24,1152,27,7,18,64,3.8571428571428568,1,1,23.404065620542088,10000_10000_020_48_24_1_1_018_064,2.8,20.25,14.73
10000,10000,20,500,500,48,26,1248,15,12,32,39,1.25,0,1,30.862504115000554,10000_10000_020_48_26_0_1_032_039,3.86,29.57,23.86
10000,10000,20,500,500,48,26,1248,15,12,32,39,1.25,1,1,21.603752880500387,10000_10000_020_48_26_1_1_032_039,2.79,19.65,14.68
10000,10000,20,500,500,48,26,1248,19,10,26,48,1.9,0,1,30.862504115000554,10000_10000_020_48_26_0_1_026_048,2.89,29.0,23.9
10000,10000,20,500,500,48,26,1248,19,10,26,48,1.9,1,1,21.603752880500387,10000_10000_020_48_26_1_1_026_048,3.72,21.06,15.38
10000,10000,20,500,500,48,26,1248,20,9,24,52,2.2222222222222223,0,1,30.862504115000554,10000_10000_020_48_26_0_1_024_052,4.46,31.28,24.46
10000,10000,20,500,500,48,26,1248,20,9,24,52,2.2222222222222223,1,1,21.603752880500387,10000_10000_020_48_26_1_1_024_052,4.1,21.02,14.77
10000,10000,20,500,500,48,28,1344,15,11,32,42,1.3636363636363635,0,1,28.658039535357666,10000_10000_020_48_28_0_1_032_042,2.77,27.99,23.28
10000,10000,20,500,500,48,28,1344,15,11,32,42,1.3636363636363635,1,1,20.06062767475036,10000_10000_020_48_28_1_1_032_042,2.71,18.85,14.08
10000,10000,20,500,500,48,28,1344,17,10,28,48,1.7,0,1,28.658039535357666,10000_10000_020_48_28_0_1_028_048,2.87,28.49,23.57
10000,10000,20,500,500,48,28,1344,17,10,28,48,1.7,1,1,20.06062767475036,10000_10000_020_48_28_1_1_028_048,4.08,21.89,15.03
10000,10000,20,500,500,48,28,1344,20,8,24,56,2.5,0,1,28.658039535357666,10000_10000_020_48_28_0_1_024_056,3.49,28.98,23.17
10000,10000,20,500,500,48,28,1344,20,8,24,56,2.5,1,1,20.06062767475036,10000_10000_020_48_28_1_1_024_056,4.03,20.59,14.08
10000,10000,20,500,500,48,28,1344,23,7,21,64,3.2857142857142856,0,1,28.658039535357666,10000_10000_020_48_28_0_1_021_064,3.01,28.43,23.29
10000,10000,20,500,500,48,28,1344,23,7,21,64,3.2857142857142856,1,1,20.06062767475036,10000_10000_020_48_28_1_1_021_064,5.36,22.28,13.81
10000,10000,20,500,500,48,30,1440,13,12,36,40,1.0833333333333333,0,1,26.74750356633381,10000_10000_020_48_30_0_1_036_040,2.82,28.28,23.38
10000,10000,20,500,500,48,30,1440,13,12,36,40,1.0833333333333333,1,1,18.723252496433663,10000_10000_020_48_30_1_1_036_040,2.99,19.37,13.85
10000,10000,20,500,500,48,30,1440,15,11,32,45,1.3636363636363635,0,1,26.74750356633381,10000_10000_020_48_30_0_1_032_045,2.83,28.46,24.39
10000,10000,20,500,500,48,30,1440,15,11,32,45,1.3636363636363635,1,1,18.723252496433663,10000_10000_020_48_30_1_1_032_045,3.62,20.41,13.81
10000,10000,20,500,500,48,30,1440,16,10,30,48,1.6,0,1,26.74750356633381,10000_10000_020_48_30_0_1_030_048,3.4,29.4,23.88
10000,10000,20,500,500,48,30,1440,16,10,30,48,1.6,1,1,18.723252496433663,10000_10000_020_48_30_1_1_030_048,2.89,18.88,13.9
10000,10000,20,500,500,48,30,1440,20,8,24,60,2.5,0,1,26.74750356633381,10000_10000_020_48_30_0_1_024_060,3.03,28.55,23.29
10000,10000,20,500,500,48,30,1440,20,8,24,60,2.5,1,1,18.723252496433663,10000_10000_020_48_30_1_1_024_060,3.88,20.5,14.08
10000,10000,20,500,500,48,30,1440,25,6,20,72,4.166666666666667,0,1,26.74750356633381,10000_10000_020_48_30_0_1_020_072,6.32,33.46,23.18
10000,10000,20,500,500,48,30,1440,25,6,20,72,4.166666666666667,1,1,18.723252496433663,10000_10000_020_48_30_1_1_020_072,2.98,18.61,13.44
10000,10000,20,500,500,48,30,1440,27,6,18,80,4.5,0,1,26.74750356633381,10000_10000_020_48_30_0_1_018_080,3.26,30.23,24.42
10000,10000,20,500,500,48,30,1440,27,6,18,80,4.5,1,1,18.723252496433663,10000_10000_020_48_30_1_1_018_080,3.48,20.84,14.59
10000,10000,20,500,500,48,32,1536,15,10,32,48,1.5,0,1,25.075784593437948,10000_10000_020_48_32_0_1_032_048,3.11,28.88,24.49
10000,10000,20,500,500,48,32,1536,15,10,32,48,1.5,1,1,17.553049215406563,10000_10000_020_48_32_1_1_032_048,3.88,21.49,14.48
10000,10000,20,500,500,48,32,1536,20,7,24,64,2.8571428571428568,0,1,25.075784593437948,10000_10000_020_48_32_0_1_024_064,3.22,28.42,23.76
10000,10000,20,500,500,48,32,1536,20,7,24,64,2.8571428571428568,1,1,17.553049215406563,10000_10000_020_48_32_1_1_024_064,3.85,20.38,13.53
10000,10000,20,500,500,48,34,1632,14,10,34,48,1.4,0,1,23.60073844088277,10000_10000_020_48_34_0_1_034_048,7.72,38.51,23.32
10000,10000,20,500,500,48,34,1632,14,10,34,48,1.4,1,1,16.520516908617942,10000_10000_020_48_34_1_1_034_048,4.0,19.77,13.22
10000,10000,20,500,500,48,34,1632,15,9,32,51,1.6666666666666667,0,1,23.60073844088277,10000_10000_020_48_34_0_1_032_051,3.24,29.01,25.69
10000,10000,20,500,500,48,34,1632,15,9,32,51,1.6666666666666667,1,1,16.520516908617942,10000_10000_020_48_34_1_1_032_051,3.11,18.6,12.87
10000,10000,20,500,500,48,34,1632,20,7,24,68,2.8571428571428568,0,1,23.60073844088277,10000_10000_020_48_34_0_1_024_068,3.21,28.0,22.58
10000,10000,20,500,500,48,34,1632,20,7,24,68,2.8571428571428568,1,1,16.520516908617942,10000_10000_020_48_34_1_1_024_068,3.24,23.45,17.8
10000,10000,20,500,500,48,36,1728,13,10,36,48,1.3,0,1,22.289586305278178,10000_10000_020_48_36_0_1_036_048,3.66,29.59,22.98
10000,10000,20,500,500,48,36,1728,13,10,36,48,1.3,1,1,15.602710413694725,10000_10000_020_48_36_1_1_036_048,3.2,18.54,13.26
10000,10000,20,500,500,48,36,1728,15,9,32,54,1.6666666666666667,0,1,22.289586305278178,10000_10000_020_48_36_0_1_032_054,3.27,28.49,23.05
10000,10000,20,500,500,48,36,1728,15,9,32,54,1.6666666666666667,1,1,15.602710413694725,10000_10000_020_48_36_1_1_032_054,3.42,19.08,13.33
10000,10000,20,500,500,48,36,1728,18,7,27,64,2.5714285714285716,0,1,22.289586305278178,10000_10000_020_48_36_0_1_027_064,3.25,28.49,23.4
10000,10000,20,500,500,48,36,1728,18,7,27,64,2.5714285714285716,1,1,15.602710413694725,10000_10000_020_48_36_1_1_027_064,4.51,20.73,13.51
10000,10000,20,500,500,48,36,1728,20,6,24,72,3.333333333333333,0,1,22.289586305278178,10000_10000_020_48_36_0_1_024_072,3.26,28.15,22.74
10000,10000,20,500,500,48,36,1728,20,6,24,72,3.333333333333333,1,1,15.602710413694725,10000_10000_020_48_36_1_1_024_072,5.82,21.73,13.02
10000,10000,20,500,500,49,14,686,35,10,14,49,3.5,0,1,56.14636317131296,10000_10000_020_49_14_0_1_014_049,4.43,39.78,32.72
10000,10000,20,500,500,49,14,686,35,10,14,49,3.5,1,1,39.30245421991907,10000_10000_020_49_14_1_1_014_049,2.76,24.95,20.43
10000,10000,20,500,500,49,16,784,17,17,28,28,1.0,0,1,49.12806777489885,10000_10000_020_49_16_0_1_028_028,3.39,34.36,28.97
10000,10000,20,500,500,49,16,784,17,17,28,28,1.0,1,1,34.38964744242919,10000_10000_020_49_16_1_1_028_028,2.45,22.7,18.56
10000,10000,20,500,500,49,16,784,31,10,16,49,3.1,0,1,49.12806777489885,10000_10000_020_49_16_0_1_016_049,4.06,35.84,29.91
10000,10000,20,500,500,49,16,784,31,10,16,49,3.1,1,1,34.38964744242919,10000_10000_020_49_16_1_1_016_049,4.52,25.27,18.4
10000,10000,20,500,500,49,16,784,35,8,14,56,4.375,0,1,49.12806777489885,10000_10000_020_49_16_0_1_014_056,2.83,33.64,29.02
10000,10000,20,500,500,49,16,784,35,8,14,56,4.375,1,1,34.38964744242919,10000_10000_020_49_16_1_1_014_056,3.54,23.53,18.36
10000,10000,20,500,500,49,18,882,23,11,21,42,2.090909090909091,0,1,43.669393577687856,10000_10000_020_49_18_0_1_021_042,3.75,31.67,27.36
10000,10000,20,500,500,49,18,882,23,11,21,42,2.090909090909091,1,1,30.568575504381496,10000_10000_020_49_18_1_1_021_042,6.67,25.56,16.41
10000,10000,20,500,500,49,18,882,27,10,18,49,2.7,0,1,43.669393577687856,10000_10000_020_49_18_0_1_018_049,3.75,32.34,27.07
10000,10000,20,500,500,49,18,882,27,10,18,49,2.7,1,1,30.568575504381496,10000_10000_020_49_18_1_1_018_049,2.42,20.73,16.53
10000,10000,20,500,500,49,18,882,35,7,14,63,5.0,0,1,43.669393577687856,10000_10000_020_49_18_0_1_014_063,2.49,30.33,26.12
10000,10000,20,500,500,49,18,882,35,7,14,63,5.0,1,1,30.568575504381496,10000_10000_020_49_18_1_1_014_063,2.57,20.75,16.29
10000,10000,20,500,500,49,20,980,17,14,28,35,1.2142857142857142,0,1,39.30245421991907,10000_10000_020_49_20_0_1_028_035,2.91,30.11,25.36
10000,10000,20,500,500,49,20,980,17,14,28,35,1.2142857142857142,1,1,27.511717953943357,10000_10000_020_49_20_1_1_028_035,2.68,20.71,16.53
10000,10000,20,500,500,49,20,980,25,10,20,49,2.5,0,1,39.30245421991907,10000_10000_020_49_20_0_1_020_049,6.25,34.02,26.02
10000,10000,20,500,500,49,20,980,25,10,20,49,2.5,1,1,27.511717953943357,10000_10000_020_49_20_1_1_020_049,2.44,20.15,15.71
10000,10000,20,500,500,49,20,980,35,7,14,70,5.0,0,1,39.30245421991907,10000_10000_020_49_20_0_1_014_070,2.85,31.61,26.71
10000,10000,20,500,500,49,20,980,35,7,14,70,5.0,1,1,27.511717953943357,10000_10000_020_49_20_1_1_014_070,2.77,21.32,16.5
10000,10000,20,500,500,49,22,1078,22,10,22,49,2.2,0,1,35.729503836290064,10000_10000_020_49_22_0_1_022_049,2.7,29.48,24.66
10000,10000,20,500,500,49,22,1078,22,10,22,49,2.2,1,1,25.010652685403045,10000_10000_020_49_22_1_1_022_049,2.64,20.09,15.88
10000,10000,20,500,500,49,24,1176,17,11,28,42,1.5454545454545454,0,1,32.75204518326589,10000_10000_020_49_24_0_1_028_042,2.56,27.71,23.06
10000,10000,20,500,500,49,24,1176,17,11,28,42,1.5454545454545454,1,1,22.926431628286124,10000_10000_020_49_24_1_1_028_042,2.52,18.77,14.21
10000,10000,20,500,500,49,24,1176,20,10,24,49,2.0,0,1,32.75204518326589,10000_10000_020_49_24_0_1_024_049,2.99,28.97,23.71
10000,10000,20,500,500,49,24,1176,20,10,24,49,2.0,1,1,22.926431628286124,10000_10000_020_49_24_1_1_024_049,6.59,23.9,14.79
10000,10000,20,500,500,49,24,1176,23,8,21,56,2.875,0,1,32.75204518326589,10000_10000_020_49_24_0_1_021_056,2.72,28.26,23.41
10000,10000,20,500,500,49,24,1176,23,8,21,56,2.875,1,1,22.926431628286124,10000_10000_020_49_24_1_1_021_056,2.66,18.71,13.95
10000,10000,20,500,500,49,26,1274,19,10,26,49,1.9,0,1,30.23265709224544,10000_10000_020_49_26_0_1_026_049,5.45,31.55,24.24
10000,10000,20,500,500,49,26,1274,19,10,26,49,1.9,1,1,21.162859964571805,10000_10000_020_49_26_1_1_026_049,12.77,32.61,14.88
10000,10000,20,500,500,49,28,1372,17,10,28,49,1.7,0,1,28.07318158565648,10000_10000_020_49_28_0_1_028_049,4.44,30.12,23.12
10000,10000,20,500,500,49,28,1372,17,10,28,49,1.7,1,1,19.65122710995953,10000_10000_020_49_28_1_1_028_049,2.86,18.61,13.68
10000,10000,20,500,500,49,30,1470,14,11,35,42,1.2727272727272727,0,1,26.20163614661272,10000_10000_020_49_30_0_1_035_042,5.19,30.88,23.68
10000,10000,20,500,500,49,30,1470,14,11,35,42,1.2727272727272727,1,1,18.341145302628906,10000_10000_020_49_30_1_1_035_042,4.18,21.52,14.18
10000,10000,20,500,500,49,30,1470,16,10,30,49,1.6,0,1,26.20163614661272,10000_10000_020_49_30_0_1_030_049,2.96,27.93,22.95
10000,10000,20,500,500,49,30,1470,16,10,30,49,1.6,1,1,18.341145302628906,10000_10000_020_49_30_1_1_030_049,2.98,18.66,13.54
10000,10000,20,500,500,49,30,1470,23,7,21,70,3.2857142857142856,0,1,26.20163614661272,10000_10000_020_49_30_0_1_021_070,3.27,29.15,23.55
10000,10000,20,500,500,49,30,1470,23,7,21,70,3.2857142857142856,1,1,18.341145302628906,10000_10000_020_49_30_1_1_021_070,4.24,21.38,14.09
10000,10000,20,500,500,49,32,1568,15,10,32,49,1.5,0,1,24.564033887449426,10000_10000_020_49_32_0_1_032_049,3.1,28.12,22.58
10000,10000,20,500,500,49,32,1568,15,10,32,49,1.5,1,1,17.194823721214593,10000_10000_020_49_32_1_1_032_049,3.32,19.59,13.43
10000,10000,20,500,500,49,32,1568,17,8,28,56,2.125,0,1,24.564033887449426,10000_10000_020_49_32_0_1_028_056,5.56,30.74,22.2
10000,10000,20,500,500,49,32,1568,17,8,28,56,2.125,1,1,17.194823721214593,10000_10000_020_49_32_1_1_028_056,5.8,23.23,14.41
10000,10000,20,500,500,49,34,1666,14,10,34,49,1.4,0,1,23.11909071759945,10000_10000_020_49_34_0_1_034_049,4.43,29.06,22.01
10000,10000,20,500,500,49,34,1666,14,10,34,49,1.4,1,1,16.18336350231962,10000_10000_020_49_34_1_1_034_049,3.97,19.23,12.86
10000,10000,20,500,500,49,36,1764,11,11,42,42,1.0,0,1,21.834696788843928,10000_10000_020_49_36_0_1_042_042,3.1,28.14,22.84
10000,10000,20,500,500,49,36,1764,11,11,42,42,1.0,1,1,15.284287752190748,10000_10000_020_49_36_1_1_042_042,6.14,33.69,13.61
10000,10000,20,500,500,49,36,1764,13,10,36,49,1.3,0,1,21.834696788843928,10000_10000_020_49_36_0_1_036_049,3.26,28.07,22.39
10000,10000,20,500,500,49,36,1764,13,10,36,49,1.3,1,1,15.284287752190748,10000_10000_020_49_36_1_1_036_049,4.54,19.9,13.44
10000,10000,20,500,500,49,36,1764,17,7,28,63,2.4285714285714284,0,1,21.834696788843928,10000_10000_020_49_36_0_1_028_063,5.97,31.69,22.4
10000,10000,20,500,500,49,36,1764,17,7,28,63,2.4285714285714284,1,1,15.284287752190748,10000_10000_020_49_36_1_1_028_063,3.39,18.29,12.62
